relation,source,target
r_dns_a,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,IP_beba4b7f1db567041fca4e8762fa68515ecfb4403b6e28048e7f2eca2557ec81
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_53c71bf9a8673ec7e3479a325c790420d359007eb780739f4bf72c1f7c6cbc1d
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_e084e9525e7e605e77286d5512c59c9a83ceb84b97ea1de6ad39306507e71937
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_f6fb2010bb8726569c38d6139286f572560b9b495155671f0e3f04cd48eb93f3
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_8dc519c9ef5322ace2fe37d0dbae3c870da9ad1446f505b4bff443c34c308ac4
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_4b433f721ab05c188a64b351270d41cbd05bbb1c9c0b5acdcea04226e27cedf8
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_3fef251732b6f70477058855dc69a4e3260862f5d8e5cb6ad6fafe4208d6dd18
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_5df146fce33d8a24984f5868854f632da9ce3b802b9d3be7a5fe4701d999362a
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_ba4df9fa8ae28b1616b8e705991554a83fa2524a97c2caf209db3087a851e12f
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_5a231811851a8fc9829fbc77950fdd251005104bba2064eddd62ce2c8936981d
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_b6be56cf820180b4e4b0f871e8a609feef5fc0ff9ba2daddc002c78aea7eda10
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_63b74e880d113f56fe55edc47891e54e6b1ad24078aa13c9dc168bd6de5982a5
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_14d2f5116edef2e7da5cf393fb61fa2cb00dc155ed9594a068f176b610c22b16
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_81e49297b16cf92402c5c78f6e4b4c2643ab8c78e94afb657df6f698993899dc
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_f86244dd76a70e2203481e527dceb0a360cbb20aa6dad946f21b53fc8e767d2d
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_50cfb7274a5f52e30c661c86ed7181723943782cf21044e694483b09356e044f
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_f7882351b1c6bbe91a6378b773f04469b38600ca7a019c423d55faac3261e1e1
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_9162b066565e41b1ad6e9d08605117a65246ec734ee852f22b34893ec2e1654b
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_18375220177f806c39fe7f93efa6d0c13730483e1c2a544afc23bbaa17d98f2c
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_7746924c97c666bdea42572a1e52eca19194a49d69ecf979f64d9380ed880c96
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_1ea6d348e70b2e49eab1062dc885e380caa810326438b4d58cccfc41e8056e98
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_5513e772cad7c35910781a878727167868ddebc73c809c81bc0829b9e17d8acc
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_12403ac93d1162d88337276ca736ff328f8aec9d94cdb2d1d770245c3c2be42b
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_65a3e5139d6fd8cd58b55333282935c39d73f711a01990b9f8369414f26124bf
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_841ed654409197020ac4b4abcaa474af44377f2aa4584d3f3267723ae12098dc
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_18fe7fb0868281d3b2e4d599fa8f269c5ab331fab5fbd8d6ba22e336b6f2b0e8
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_60d9357406ae80056a4df2d2c10739ac9c3a2d70df4e59500e8efbe437d7ac6c
r_request_jump,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_e8ec2db4dd2eb27a43bf6dc4032f984f45e27c9fef9af76013e3a8eb779fe8bc
r_subdomain,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,Domain_ad2eaafc8610d4ac11ce9cb882a8f4c3f2f5e356d5369c077c44fe7beba65558
r_request_jump,Domain_e274cfea3c1c827dee18c5518b42a3047dc4eeb916c60d13674b117d60f3eb83,Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e
r_dns_a,Domain_e274cfea3c1c827dee18c5518b42a3047dc4eeb916c60d13674b117d60f3eb83,IP_4212df96fd05fb1b6138990bbc4f6c97246f9f16c863094aa6453b2c6d72a05d
r_cert,Domain_e274cfea3c1c827dee18c5518b42a3047dc4eeb916c60d13674b117d60f3eb83,Cert_5c4724c1024930c6e6b3cedc0887d6448c62cd6104e38a46ced162fd9cc7be60
r_dns_a,Domain_e274cfea3c1c827dee18c5518b42a3047dc4eeb916c60d13674b117d60f3eb83,IP_dd938bb8f5b1a4f2afed83e4be4ad7dd3891e851adac1bc5d8e0ff98e6babd90
r_dns_a,Domain_e274cfea3c1c827dee18c5518b42a3047dc4eeb916c60d13674b117d60f3eb83,IP_aadd79b44201b5aa051dd5d38af5c51baed45c630717d43db8a260b274deaedb
r_dns_a,Domain_e274cfea3c1c827dee18c5518b42a3047dc4eeb916c60d13674b117d60f3eb83,IP_7c72248090987a1d48841ba862ad070c69d6577c5ce3203381472034f1c8f5d5
r_subdomain,Domain_e274cfea3c1c827dee18c5518b42a3047dc4eeb916c60d13674b117d60f3eb83,Domain_d9b4dc07b215d3fc1a40307fd1d737f24181bc1598d53c0ebc16ff8579cd2cdf
r_asn,IP_4212df96fd05fb1b6138990bbc4f6c97246f9f16c863094aa6453b2c6d72a05d,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
r_cidr,IP_4212df96fd05fb1b6138990bbc4f6c97246f9f16c863094aa6453b2c6d72a05d,IP_CIDR_d3ab9ac9e55017cb46e3c2ab43fc1ca75b66feafc74362bf6fa4e8c620957f3f
r_dns_a,Domain_9c72287c3f9bb38cb0186acf37b7054442b75ac32324dfd245aed46a03026de1,IP_4212df96fd05fb1b6138990bbc4f6c97246f9f16c863094aa6453b2c6d72a05d
r_whois_name,Domain_9c72287c3f9bb38cb0186acf37b7054442b75ac32324dfd245aed46a03026de1,Whois_Name_8170a48a4ca837cbfcfe6126afa36c9ed320dd4c0d7f9af7bd8755b0d97028cd
r_whois_email,Domain_9c72287c3f9bb38cb0186acf37b7054442b75ac32324dfd245aed46a03026de1,Whois_Email_e510d94c3e232f89a38b86cb3662f39e38f4bea4b965ff706e55c60512f66a2d
r_whois_phone,Domain_9c72287c3f9bb38cb0186acf37b7054442b75ac32324dfd245aed46a03026de1,Whois_Phone_d4e844046d099bbdd48536d0431618a45cde4f0c5593f027d8ceee11f8b9c211
r_subdomain,Domain_9c72287c3f9bb38cb0186acf37b7054442b75ac32324dfd245aed46a03026de1,Domain_6f7eedc2b96f8e56201a2358fca4dbe648c341c1d6e7e5a50664cf0c13a409d0
r_dns_a,Domain_9c72287c3f9bb38cb0186acf37b7054442b75ac32324dfd245aed46a03026de1,IP_dd938bb8f5b1a4f2afed83e4be4ad7dd3891e851adac1bc5d8e0ff98e6babd90
r_dns_a,Domain_9c72287c3f9bb38cb0186acf37b7054442b75ac32324dfd245aed46a03026de1,IP_aadd79b44201b5aa051dd5d38af5c51baed45c630717d43db8a260b274deaedb
r_asn,IP_f78fa99ec7d4d5c30639524e3d01250d0951936fe1fbc72948cdf1b2ddfbb714,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
r_cidr,IP_f78fa99ec7d4d5c30639524e3d01250d0951936fe1fbc72948cdf1b2ddfbb714,IP_CIDR_c809508d92ea021dbda46c94d0322a514e4f7ad74f03cad085cb44dba7978a44
r_dns_a,Domain_717aa5778731a1f4d6f0218dd3a27b114c839213b4af781427ac1e22dc9a7dea,IP_f78fa99ec7d4d5c30639524e3d01250d0951936fe1fbc72948cdf1b2ddfbb714
r_cert,Domain_717aa5778731a1f4d6f0218dd3a27b114c839213b4af781427ac1e22dc9a7dea,Cert_f6eb4f3434edb8766f95c744e9253843150a7f7598e5baab5213d493725119d8
r_dns_a,Domain_717aa5778731a1f4d6f0218dd3a27b114c839213b4af781427ac1e22dc9a7dea,IP_3b591ca25ab2ffe6978475e1d92324a5b0a5209a7bc0461df914a5b76b3ece33
r_dns_a,Domain_717aa5778731a1f4d6f0218dd3a27b114c839213b4af781427ac1e22dc9a7dea,IP_cb1599ff775ee3d0e849b13524ace44eb7503e97fb6108bfac0bcb985dd9d646
r_subdomain,Domain_717aa5778731a1f4d6f0218dd3a27b114c839213b4af781427ac1e22dc9a7dea,Domain_c4086056d7eb4b65d14dc48cbcd380ee927a3452b794f7789de80b7f437ba37e
r_dns_a,Domain_717aa5778731a1f4d6f0218dd3a27b114c839213b4af781427ac1e22dc9a7dea,IP_1c44d861d7347b8764e642e5facfdbcee5defd0df939ab82a4b7ea5162f13dae
r_asn,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6,ASN_bfe47d08b0915207ce5f3b739e2bd60484069a0f0591adf4ca6baf9f5779d27a
r_cidr,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6,IP_CIDR_335694f4e632183ae8c8403d698ca821eb42848a8e68d3c1cb38a47b9db7a8ed
r_dns_a,Domain_8748687a61811032f0ed1dcdb57e01efef9983a6d9c236b82997b07477e66177,IP_7c93966d4e250b06f774f84e24b05dd01d057291d840d9e5c1b3e350c12c42e6
r_whois_name,Domain_8748687a61811032f0ed1dcdb57e01efef9983a6d9c236b82997b07477e66177,Whois_Phone_0915b87a390e2e416d84b9755045ca99c612f0bfc0c41ec44afe1f6830c86a0a
r_cert,Domain_8748687a61811032f0ed1dcdb57e01efef9983a6d9c236b82997b07477e66177,Cert_78d8609aeb406cc55ffdd074ddcf121c56ec7d4be6b15a28885dc66f6fdb182d
r_dns_a,Domain_8748687a61811032f0ed1dcdb57e01efef9983a6d9c236b82997b07477e66177,IP_609bbcc1e63b5176162def8dcd4261e4d4365d7e7f63874f296cbc28752ea9df
r_dns_a,Domain_8748687a61811032f0ed1dcdb57e01efef9983a6d9c236b82997b07477e66177,IP_69d6d1fde2620a575d853fafb82ab65ffb1a01ae6197e0b11b5f619e9b33d3b8
r_subdomain,Domain_8748687a61811032f0ed1dcdb57e01efef9983a6d9c236b82997b07477e66177,Domain_cc978b8484b02752da32cc79f125d0319fc767c66b7ea277238deb2e96f8cd6e
r_dns_a,Domain_8748687a61811032f0ed1dcdb57e01efef9983a6d9c236b82997b07477e66177,IP_42e3f76637d2da0c1f9761e92bf9902af1c9ddfcf9cc42097e474302d08ff5e9
r_whois_name,Whois_Phone_0915b87a390e2e416d84b9755045ca99c612f0bfc0c41ec44afe1f6830c86a0a,Domain_c24ea1bae872c6c130de6004abdfd7c0759452725baefb0d7c50bfb629ebddb9
r_dns_a,Domain_c24ea1bae872c6c130de6004abdfd7c0759452725baefb0d7c50bfb629ebddb9,IP_4212df96fd05fb1b6138990bbc4f6c97246f9f16c863094aa6453b2c6d72a05d
r_subdomain,Domain_c24ea1bae872c6c130de6004abdfd7c0759452725baefb0d7c50bfb629ebddb9,Domain_183fe74f6b294f554ad0b0f0f347007dda284c68f658aee933f9ba5fada8903a
r_cname,Domain_c24ea1bae872c6c130de6004abdfd7c0759452725baefb0d7c50bfb629ebddb9,Domain_d3ec72a1ded41173ebe94ef48b0654b8ea9d15ade768d1695b14242ee97bb94d
