relation,source,target
r_dns_a,Domain_411aebd255f0340afb3b952ded00e562790de841ccc1118ad798bb467cd0f0f6,IP_8925e8e2aaa52200a2fd2a3023725795a5de91ee41d5f2c4d4887c2c9d58f614
r_cert,Domain_a0257eb4e5b72452525ab7ac0e1285ce443aab65040ca754b9b4db31370d10ad,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cert,Domain_dde8efb436cafff68b2029d5f972d0faa891378740a8831961de1cf061dc88fd,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_3c2ed0727ac865885fcc088fa4dc408fb40c91c6cd21837548da639f92d7cdda,IP_ac9174b205d9859bfe70d1d0583a4245d8deaa063853b645e0f62001c48a4918
r_cert,Domain_9e20944533fcca5fb80919ef26b13bfe3b1986f0835ee75676776d97a25d2233,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_78d373e8215f89c220394c5af8d64dfd5210a10ba936c915cc8452c16214fe89,IP_2d16a84908a1b15dbc98eb859850563f86e2f302ec961e2ad1ddf319bf561bc8
r_dns_a,Domain_74c5100e7ed8f2e4a1450772d548a427c040108753e1103e6c3f8b6ae3de6c1a,IP_7683d890b6e1656a2419e3e3140903f0f092a3464325623c468bf1692512d570
r_dns_a,Domain_4992280cca46d59b4aebb584476985b00e36bd20eeb461ed56d5fe69f4b8c7d2,IP_069482260d0d5265a67baa0ed5df39856b80e3b47ba9d05a877b6c8209111277
r_dns_a,Domain_0ca97dbc9be142b5a49de2a967b296607a5da4cb3aa60e20933206f187be98e9,IP_ac9174b205d9859bfe70d1d0583a4245d8deaa063853b645e0f62001c48a4918
r_cert,Domain_d95190cab984cdaba5919225ef799afe3431b8bfb6ee43dc543e33cc1e467ddc,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cert,Domain_e461b21abd5467120247efd6159824cccedc30d735784daa9a338535b1e12f37,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_18c3858922e0845468772d353fcd3d6ac6dd08ef18b951d80720693658d89aa9,IP_6b5f6087ab963dd71a6c4aabbe593a953690cb156ed87bb84e13499ab1866fe9
r_cert,Domain_6792512341f1f3f45d101e0d9c85cec79c7e367a7c32ec4bf515ea2406f52333,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_b529ff42d8454cf05011208091263a51965fde124103def0f08475240c9936c3,IP_6a701f011605556be067eb8021b82baa0b830231d61bc9da38c18155932b99d1
r_dns_a,Domain_99f18e4867bdad766bf8321ca1a4d1d1c38e522463d2eb2c73d866c136e911b0,IP_f11ad860c045f25b27cbdc3949481183af853a7b0a2292864e76e99c8507a904
r_dns_a,Domain_db57a7aa2163e7547900c898abc6937196e4152bc252839e5e0a05b60528d559,IP_3b48b60fb7915ffc02c613be7258786f2b4ab29c9e6b6077a082195c8c9bf07b
r_cert,Domain_23480bcf0ec2203eb4240e70b44b05b0931187013a1c6d1d5712dd1fc1749777,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cert,Domain_c6c2a8f1293f8896564332f8e770dd19895a5f387467356f6f61258fe1eeccef,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cert,Domain_5b3969389cd2047b4b172d00c2239f7a50d84e63e354afe698b9f4d14f85decb,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_ffe433bd24dc71af85b3f8632abd3cf58455dbb72c45e7133ae7883b28106246,IP_84837534f44d041eae723a980214b2e14345c6ec709ca6ceb10f24316634b758
r_dns_a,Domain_c2197ddb3afbfb964356edcd39999d7f159b55e7fb0218cb7594ac96251ff916,IP_3025503ae9a10870237afff84f60ceffec4345c50abb80f7d14823c0aa53d92f
r_dns_a,Domain_42178fd141fef5ad30cb2579dc37cd2c523fbaa23623f0e7bc598bb68c3b2bdb,IP_8925e8e2aaa52200a2fd2a3023725795a5de91ee41d5f2c4d4887c2c9d58f614
r_cert,Domain_eaa350535b35912ba1242eb3cb27de59cd2d622ddf2af5c4333d4198331b2a91,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_812ae13092a2dc14262bde9d5090ade27303b46d94c08ffc6b040123632854da,IP_a61c3152ecac975620cea4cdd4e83a5db4c3a1d847347a2de7fbd9ffd8172a36
r_dns_a,Domain_e6e1ef68d5665e2a767bb0505c437910b833150f5987f4d8e9b12a52350d2b98,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
r_dns_a,Domain_d0194ab61955cbc9fc4f5812f2ee9ef93d284b9cae66284b6c6ff9d1bea56088,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
r_cert,Domain_a5aff08c4bf8129c7502aa9efde751e16a045c1f30b13d85e9414601560758eb,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cert,Domain_dc267be3ace6a725f0617ff5c0b198d9491c43886fedd3fd181d95edbf828c25,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_subdomain,Domain_b1285efbd253cef4c9359db5e7281f594890b8aec02e6956cd0f834f3d4159ff,Domain_2dcfe5654da01de51b779e44cdef757a4b2dc27c9d27f8aedc307583f60ea234
r_subdomain,Domain_88b19ad6f2ccbe3063f022e2efccbbdf0bd07dc0dbfa01e7c4b2eb065983fb85,Domain_820347723a21326d47157be2f5f4ddbbec699e321a16dbad1837593ac5a3c203
r_dns_a,Domain_5a55eb8d09a974c4caebca58ee05543bab912c09bfc1d3e07254935ab4676400,IP_2d16a84908a1b15dbc98eb859850563f86e2f302ec961e2ad1ddf319bf561bc8
r_cert,Domain_23fe62708d7072599937667b159744b326e97756d6650cce722979594af50b8c,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_0fb859e54921fd5c42841165a848a1e55362e97711f8c33d5e5efc23bc95ca74,IP_069482260d0d5265a67baa0ed5df39856b80e3b47ba9d05a877b6c8209111277
r_cert,Domain_44514af7a675ca0356d9e18c9280b4cd3d14a9f2f8b5983ecb25a387d0a78b87,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cert,Domain_166fb9254e9f6d492ec8fc40eb9da4f001a44169a38145d80c30b277efd61969,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cert,Domain_9df299e6e36ad8f8c0102b27a9795d0b8848c0f929cdc02322eb0001d2aa8108,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_3ef53d93c2f06f143124c0c0e8880fc46ec8d2acb9daf1eaf6bb917c02ba29ec,IP_8c38e48b9f6d579ee4d091389b15acc7785f3176491aa5094a27c2a54dff9d3f
r_dns_a,Domain_11118bbca4dfbded3e470e59153309701c0786f822035fd4c4932b288239ad03,IP_ab55866c4b03704f381726083d6c550cff5cfa07bd2fec84c7898c7890367dad
r_dns_a,Domain_db06b8ecbe0a35621f1002feab46f5248bae488dde3ca130708fd628f20380af,IP_3a234d9df7e163676323735869f9b4f3350b5403397c55f42f90d435f5dae671
r_subdomain,Domain_f27ac478b49ff1d4756966ec01c352e17de4535e99fb5691f38fae2eb1ec72aa,Domain_78649db06a9d7f36117ecfe15e2400a114ed672b669a75a03a34735111fea022
r_dns_a,Domain_23c31525ba2c147d2f561ec9b0997fa6a73252039a7085ecb29b82ea4a0d26d9,IP_4247b388c21ab3bb162e195ef863ba7bfcbc747857b489b911fc7e3cd1b734ad
r_dns_a,Domain_a8d08a2d70785d590eaa4a309bad57445dfe2be1db30ad8631b731a792e5b42d,IP_8c38e48b9f6d579ee4d091389b15acc7785f3176491aa5094a27c2a54dff9d3f
r_dns_a,Domain_b08150c5cef7b80b6ef4cbb4745ecf19f0fcb0e2841d43abb869a85e53742828,IP_2c97222cac47feb2ec096420637988e9ce87d4fb75cb7ef18e38bc6ffc46cdcc
r_cert,Domain_3a0e921a3fe6559d1ac48d960dd38097d9f6b0baecb44866f02f51cdda10d487,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_9873d15239d017ab895a1330890bdc31d797e32370aa1ee978f40471f03af325,IP_03a4c24df8029836cf0e7c6ac88118a32f981e26c83d241e38e5886297fa5d37
r_subdomain,Domain_bf6f2053a3073fd53b2d2cdb3da5b318a00094f782c0c92aa8334271656ab26a,Domain_5c84157b2bc5c9778e043b5b3657fad4f98a1c4523d0ab03e1c44054a10a27bf
r_cert,Domain_76243500df31086f46930bd7e49583fdd65123b8a6a73e7713c15933646c1ab1,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cert,Domain_9d0b3e32ed26d9a89c6cffbbe4ba3461372d88befae413aee80d6686e0562c98,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cert,Domain_382505ab2bbd3e37cd8021e4e62877e3961752f03a3c54244aedf6f30d1e936a,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cert,Domain_325e44be387bc7d968d687a94721c266a438859cc274ebe1472e1da6b3bdd9a2,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_6652da9ce602976228a682c210de8e8a62b847386b2c15dde0fd2cc33d67f9cc,IP_6a701f011605556be067eb8021b82baa0b830231d61bc9da38c18155932b99d1
r_subdomain,Domain_e74b443635c6581246209f495ed6c9c580223c37a57c523458168a2254de4f80,Domain_e082f737d667bbe82176918ea84d72d1d52657033a30b5c8050858cf2d7456ec
r_dns_a,Domain_7ecec23a4f93b8babdb3d1bdbd8afa6894f6d15b651f1a6726beff4e2f83e820,IP_2d16a84908a1b15dbc98eb859850563f86e2f302ec961e2ad1ddf319bf561bc8
r_dns_a,Domain_b8358a3453b8139954c632533d938c76c81de261e621ff8e39b64fc6f9388223,IP_a61c3152ecac975620cea4cdd4e83a5db4c3a1d847347a2de7fbd9ffd8172a36
r_cert,Domain_dc22751ea6194211f0950878bbe20bc3e620f4bade1fbfc57a0dda742389cd14,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_0f0cf5fdb06b2138cf7346b9d078dc3ed099913fb7bf424ef5ad363d0195247f,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
r_dns_a,Domain_f363afc0b989a586250921cd871291e77b26a714772e240c3187810f808e7ccc,IP_b1fc9978629ee1cc2b8907d910cc86b40866348b7f1cd0ebbc2159b8b32bb966
r_dns_a,Domain_919e5953b50ac7d8493cb04bc23ef81d2d024ce0bbdcb979dd7d6f954f14af5c,IP_069482260d0d5265a67baa0ed5df39856b80e3b47ba9d05a877b6c8209111277
r_dns_a,Domain_29d32fdefffdc95bcaa50ed730c63aa0fccfb89d67efddebc7c467301cc40944,IP_069482260d0d5265a67baa0ed5df39856b80e3b47ba9d05a877b6c8209111277
r_cert,Domain_c839e41ccff336329d0a0cd33daa4c5298458775370ebb63731f681ad4c73945,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_subdomain,Domain_fdb2fe0359d5242060fa00680a9e97e2b28118215711a03b5281753f170e876f,Domain_30fab2bd650062db19407ce77ff3d1fbbcbaad85231c4d96264e09c1d23023c2
r_cert,Domain_74e1a58cae5d89d6270c7e6b5c10a0d4b5f711c7b01007bd98c2aaa200545afd,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cert,Domain_79d89a9d42867badef3d2c195f3c94bb35deefa82a00cd99c15d9138f78896bc,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_78eb8bd2c99f0618bfcb958a92100cecd33d2676d60e903f5094226105b44466,IP_48d8c51dc17a3bc808747b027bf436dffc6a3c860d26ada85e310504f5fc4be2
r_dns_a,Domain_1637b9c52bc21ddbce9e9b4c470705ac75dbc1cc9c0a8feca91057b526855703,IP_314b7b39f1ec03fe15eed74fc4c945fc16f8f4fe78b664484b4e871bdf06c2de
r_cert,Domain_2428ae91d8a6de818194335ba6b98c9dde5225d5f636db1a2b1dc329d47a1c86,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_6b89d495b440d8d0c9d21911042b8d017a74272c27ddba842f559847c60237c4,IP_48d8c51dc17a3bc808747b027bf436dffc6a3c860d26ada85e310504f5fc4be2
r_dns_a,Domain_49927516711d342efb756e1e159e329911407f9cca507b5b79a0b148ec89e6a9,IP_ba9aa710a095b5944f049470bc8dd2ba8f9a74276ca97b5aa6eef4e2082a6f55
r_cert,Domain_8f3b15fe0efc197ff3c7ffa1a2542135250088bd796a27d052f92a797ba5585f,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_3f5ccd364ffd2c0235001913074bfb1769103a6ce4c6b0b1281afe26d357f3a3,IP_03a4c24df8029836cf0e7c6ac88118a32f981e26c83d241e38e5886297fa5d37
r_cert,Domain_fbc55104be12c263d60bb16eb210ad5e206dfe1df8611155b287a75f779d7952,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_9953d414595e6eedf3db51bf43a0e90d8c10e66733d13dea9fa6c21b3fc2ed24,IP_fcceaa9c8d18ff7c2015b554e0174fb2e87b9a01df9b24a62244b9a840c4dfd8
r_cert,Domain_223c23194696388f25c546f13d579f49cd4905874f8e3b6ea8d44288f0407f59,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cert,Domain_c9f28c80cc014aa3630bf14c6e87e418d874c795ea6d565ef87e45a429b1ee33,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cert,Domain_ed285d6e89f094a8c8088cf369c0e8ac5ba3b6616fd2dece7087e59e6a541b5a,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cert,Domain_b8eb958dd95854d3373ae4ec77cff634f7aac23fec9e5f62ec507c54ca1d440d,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_2428ae91d8a6de818194335ba6b98c9dde5225d5f636db1a2b1dc329d47a1c86,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
r_cert,Domain_2d198ae317e217502fcbd31b00264889736feb69a9c3bae512ac01d79e3aac9d,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_subdomain,Domain_ae4f74704f43caa0c1fca57fdf14e7847f51dc16411fdc5142ee0787ec53231b,Domain_d4d67f18b2259d85462bc3c24d26ef8d918d3afd5d2f4869c73fe94e4367d3b9
r_cert,Domain_155d694e02c07546edd1ee6f4453f7b9fea024e4c7a614ea20ad49fae09cdd63,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_58d2f5956f1a4161a47a87440fb6a4a5ffb202306a0a87be9cfe653136467060,IP_ba9aa710a095b5944f049470bc8dd2ba8f9a74276ca97b5aa6eef4e2082a6f55
r_cert,Domain_194ed3dbcf5f9b2a97d895404cdbf002c8a28e3dd5150f8452a4234173f882e5,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cert,Domain_b132584874981697c43ea729cc41c2b5eeb2d041fa8d8fc2127b0c2d13db4343,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_subdomain,Domain_1754bdbefd51e66edfc2bd4585034a0547c94d3aad4ec8b2911496ba095edfca,Domain_412d9e26cfd19a228261caa43d79bb4fb5dff55046dc3320de030cdade3e49fb
r_dns_a,Domain_303e1a37742e574b16665671e0c838c0950c05f079c69091d7cc41841fddf1fc,IP_dd7ba37bd67da1b0acf3e4932af8d6ab858d4b4e021f3bea755500109084ee09
r_dns_a,Domain_4c0ce8500d0ebadbebceddd6fc879bdc00eda2b0a20458ff99873d247762b7ef,IP_6e4a94354fe08ed8ebe6f7729abd704daabb69771da2df305162df5900cb0944
r_cert,Domain_148ff977d7b63ab2eeaf2e1fd6788015efb368a8df90f90247eb2070559f1168,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_51626965b164946c2f50b9d8ddd6fe8c8c6b0878dc357cfbda04d76556cefcf3,IP_069482260d0d5265a67baa0ed5df39856b80e3b47ba9d05a877b6c8209111277
r_cert,Domain_6efa335d84ad76f1fae3e3e1be7cd9f0a4b104fc026b0347ab76e425bf60686d,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cert,Domain_8625f77b897e069dde556093d2cc965f662f8d78d80d57d9f7df4a61b46f3d20,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cert,Domain_38fbc480a5e185df93c90ecbaff964a31a063b4c33dc24bad0f841045c20fc7e,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_f4db6b98c86ceaa116a648af01cf045dc66b1a579da66485ce3afa426c306120,IP_dd7ba37bd67da1b0acf3e4932af8d6ab858d4b4e021f3bea755500109084ee09
r_dns_a,Domain_b4c9f5386311cbf09795e0e1b3dff4683c0525653e5d30ff62f9236ec76e1fd3,IP_67607118add0abbce5ac9cbe659c2f1665baab4103ccfa14ff9bdecb50c8f905
r_dns_a,Domain_3db45bd86153219178aaf2b2576525305b72cf2eef52e792157fd6c880a99a62,IP_84837534f44d041eae723a980214b2e14345c6ec709ca6ceb10f24316634b758
r_dns_a,Domain_cabb953880066831d473558a6aec956d2851b970dfbb7927aa31f0463ae236ad,IP_fcceaa9c8d18ff7c2015b554e0174fb2e87b9a01df9b24a62244b9a840c4dfd8
r_cert,Domain_c171817709de8d7d5e386c6141b4737de431336db3429a5abe82ee0d26cd2581,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_dfce8387658bc826f7a8334ccf41ceb2cc911c7a1259554d35734eacec5236fc,IP_2d16a84908a1b15dbc98eb859850563f86e2f302ec961e2ad1ddf319bf561bc8
r_dns_a,Domain_aadeac443a3bcf46e09bbda55906b1e8d2ea78435becbb7ab25e042895f0510c,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
r_dns_a,Domain_c5bedaa64be8280b324738fd2aaae85195e968f2e8f7385d4a33c6922f913558,IP_ab55866c4b03704f381726083d6c550cff5cfa07bd2fec84c7898c7890367dad
r_dns_a,Domain_1539bb2c985bb07d6801d3e080fe7492c829a22f49eb2b1c6eceb4dec5e3aef4,IP_48d8c51dc17a3bc808747b027bf436dffc6a3c860d26ada85e310504f5fc4be2
r_dns_a,Domain_b962cddc3d902ea98b0bf033c69979c58324c1208c01319dc26a3f4d74cd244b,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
r_dns_a,Domain_a35da3dd0b1f9bbf50cfdceeaf22bb82cad88271faf3688e32fbf5b1c9c2f84d,IP_2d16a84908a1b15dbc98eb859850563f86e2f302ec961e2ad1ddf319bf561bc8
r_cert,Domain_2e7585e8714677473919b97ff6cde7c6511d9638d0094448b6f4de0b847a6a21,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
