relation,source,target
r_dns_a,Domain_9b0643296b4244d65e65b7adb1b9b776c1f542ac78f163236b7e0206dc30d6d5,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_9b0643296b4244d65e65b7adb1b9b776c1f542ac78f163236b7e0206dc30d6d5,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_24bc20bd3c7d15d48de49ec1d1fd82b7af9c4a2bab8fa6c942a3c3956340fd5a,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_24bc20bd3c7d15d48de49ec1d1fd82b7af9c4a2bab8fa6c942a3c3956340fd5a,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_108ea58c3d29784fdd15ee36213bfd8fb3306e734f0f42891a307acf8a22ad84,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_108ea58c3d29784fdd15ee36213bfd8fb3306e734f0f42891a307acf8a22ad84,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_7f784ef76ca1d8a4f6244fc28734449040674849223a647bdd5f69199d6dde9b,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_7f784ef76ca1d8a4f6244fc28734449040674849223a647bdd5f69199d6dde9b,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_0dae28a6c929086a44a22d7f6615369345ac8f01f03a24d02fc359c04de386ab,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_0dae28a6c929086a44a22d7f6615369345ac8f01f03a24d02fc359c04de386ab,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_056d760c015236d51956cb8897870f5e55c46aef2b9c39115aebe2f5baed9bb9,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_056d760c015236d51956cb8897870f5e55c46aef2b9c39115aebe2f5baed9bb9,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_4edfc3a8f04aeb9905230609f63bf9d45e43284287645d436f7923ef95e72cf6,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_4edfc3a8f04aeb9905230609f63bf9d45e43284287645d436f7923ef95e72cf6,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_59757bb2572ab38ea8781f458f7f81d66d0591cb7e2dd3649432b7eb8bb5c8af,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_59757bb2572ab38ea8781f458f7f81d66d0591cb7e2dd3649432b7eb8bb5c8af,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_f085f7b61be97970b0b415ee5e76dd1632d200e3b6826fae9c6566e0ff5b5ec5,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_f085f7b61be97970b0b415ee5e76dd1632d200e3b6826fae9c6566e0ff5b5ec5,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_066d1ea5674a8eb8cf894e21f2631abd46d43910a8435ae8c88326593ee25d1d,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_066d1ea5674a8eb8cf894e21f2631abd46d43910a8435ae8c88326593ee25d1d,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_f596c7a8aa2d175c9cfdfe47f6a8ae6ef9576dd8ec10a99c101378ae7bef9162,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_f596c7a8aa2d175c9cfdfe47f6a8ae6ef9576dd8ec10a99c101378ae7bef9162,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_90f8c00383d320acf1b2c2199899bf24ee00e3c0b5d652a4d02a3ff31d5fa429,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_90f8c00383d320acf1b2c2199899bf24ee00e3c0b5d652a4d02a3ff31d5fa429,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_68883e874fcac58f100f59a4803e199d5812ddf814b36e324c4a24072e6d464f,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_68883e874fcac58f100f59a4803e199d5812ddf814b36e324c4a24072e6d464f,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_be151b707d1b859c01e12094fd21b0fe7a57129b2439fab9e577b9ef25d512b2,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_be151b707d1b859c01e12094fd21b0fe7a57129b2439fab9e577b9ef25d512b2,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_c08cb2ce09c5e8861a800cc4260ed500c532aa2e9ee9cc2a862194ea875b6352,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_c08cb2ce09c5e8861a800cc4260ed500c532aa2e9ee9cc2a862194ea875b6352,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_3ceac84235ee87c011d5496308f73ba7206943ae0417088acc15e60280531115,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_3ceac84235ee87c011d5496308f73ba7206943ae0417088acc15e60280531115,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_fb6a50df3820d9428907c808308a4a07677d0bfc9f8285625dec1b68c34bc6b6,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_dns_a,Domain_fb6a50df3820d9428907c808308a4a07677d0bfc9f8285625dec1b68c34bc6b6,IP_729941171eae942001776b1835f58189cf67b60f61f6c7bfab8517ec9bb6729b
r_cert,Domain_fb6a50df3820d9428907c808308a4a07677d0bfc9f8285625dec1b68c34bc6b6,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_9e504a5efa1bccecf24018cc220f82d620751147d3e07f085974de42bc8de876,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_9e504a5efa1bccecf24018cc220f82d620751147d3e07f085974de42bc8de876,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_c5395904dd741ba61c25ca7801cdc433a0ee8b54ba1942fa2714e647eab2d483,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_c5395904dd741ba61c25ca7801cdc433a0ee8b54ba1942fa2714e647eab2d483,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_69f2f474e3fda286726893b93087a57e11d540ba20f688fd9bdd8a144819c9e2,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_69f2f474e3fda286726893b93087a57e11d540ba20f688fd9bdd8a144819c9e2,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_d23af55b1c8fe3863915350a195f08b9918488dbef892e2a5c46460ea043b1a5,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_d23af55b1c8fe3863915350a195f08b9918488dbef892e2a5c46460ea043b1a5,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_b30c068e1648308b153f90e8a3640d44846baf9c22e683de18fd0daaf2950202,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_b30c068e1648308b153f90e8a3640d44846baf9c22e683de18fd0daaf2950202,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_67030bd84b053fcc202957ef2635d407951a28316ec4c82a4dad1443aaa1d59e,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_67030bd84b053fcc202957ef2635d407951a28316ec4c82a4dad1443aaa1d59e,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_52b628b3280b3eb2530bc1d877e219915bb1c5783d186f3f15f18553ebbcdf20,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_52b628b3280b3eb2530bc1d877e219915bb1c5783d186f3f15f18553ebbcdf20,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_6ca53da7984bd6ae01f96555237aaf30490efe4358da5c5c99369056da836905,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_subdomain,Domain_6ca53da7984bd6ae01f96555237aaf30490efe4358da5c5c99369056da836905,Domain_c0bcfc6127f76c629234442d514206a041464166d8ff7a9162b192f7577ea6ef
r_subdomain,Domain_6ca53da7984bd6ae01f96555237aaf30490efe4358da5c5c99369056da836905,Domain_65016cc48a172a0b732513dc38c356f5a243000427ef20fcf4dc2fe8e8588e45
r_whois_name,Domain_6ca53da7984bd6ae01f96555237aaf30490efe4358da5c5c99369056da836905,Whois_Name_1fc79b96a8bb858f24103f6fc94fb80c5c8b2cf230cc8d80cf3fa86adfc6e25b
r_whois_email,Domain_6ca53da7984bd6ae01f96555237aaf30490efe4358da5c5c99369056da836905,Whois_Email_96036d61896ea79066c8829f4a0fed7a9ae8a6a92b801b49167e3bb8b8706b14
r_cert,Domain_6ca53da7984bd6ae01f96555237aaf30490efe4358da5c5c99369056da836905,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_6ca53da7984bd6ae01f96555237aaf30490efe4358da5c5c99369056da836905,Domain_0bb82b3c3edf7b0c0aa0428648f58953e043c5ce17882abb273813e69d1bfd69
r_dns_a,Domain_1caea398dd015f4c38e3ff823895af062842a284e78061410dd6f634de44cfc7,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_subdomain,Domain_1caea398dd015f4c38e3ff823895af062842a284e78061410dd6f634de44cfc7,Domain_da7727a374dc08179b21e65846f3c73391f724f26e8475b8dfc81fc854544848
r_whois_name,Domain_1caea398dd015f4c38e3ff823895af062842a284e78061410dd6f634de44cfc7,Whois_Name_6c1bdc62f429014aa94ca8b773184c92030e0545b177a01289f52e74f7c214df
r_whois_email,Domain_1caea398dd015f4c38e3ff823895af062842a284e78061410dd6f634de44cfc7,Whois_Email_19b215c4d312545969e57683a9bc19b331911ee13cd48a69ed4b3b7612c16038
r_cert,Domain_1caea398dd015f4c38e3ff823895af062842a284e78061410dd6f634de44cfc7,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_1caea398dd015f4c38e3ff823895af062842a284e78061410dd6f634de44cfc7,Domain_5ebb72e389d0ea8d2050177229da1dbfdd68353f551398bbfd3147600ff80204
r_dns_a,Domain_c0bcfc6127f76c629234442d514206a041464166d8ff7a9162b192f7577ea6ef,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_c0bcfc6127f76c629234442d514206a041464166d8ff7a9162b192f7577ea6ef,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_c0bcfc6127f76c629234442d514206a041464166d8ff7a9162b192f7577ea6ef,Domain_0bb82b3c3edf7b0c0aa0428648f58953e043c5ce17882abb273813e69d1bfd69
r_dns_a,Domain_65016cc48a172a0b732513dc38c356f5a243000427ef20fcf4dc2fe8e8588e45,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_65016cc48a172a0b732513dc38c356f5a243000427ef20fcf4dc2fe8e8588e45,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_65016cc48a172a0b732513dc38c356f5a243000427ef20fcf4dc2fe8e8588e45,Domain_0bb82b3c3edf7b0c0aa0428648f58953e043c5ce17882abb273813e69d1bfd69
r_dns_a,Domain_264188df1d2bfb1c518d4be25d6f7868b62f856904a2574390edfa60add1cf3e,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_subdomain,Domain_264188df1d2bfb1c518d4be25d6f7868b62f856904a2574390edfa60add1cf3e,Domain_9161834a4ca33bf119e28c167c19df64af84c594ecabc17b521ed0da44fb74f9
r_whois_name,Domain_264188df1d2bfb1c518d4be25d6f7868b62f856904a2574390edfa60add1cf3e,Whois_Name_3b140159b43883f041d860f25041a7eb1b7594adb2efed43c5ab3bd47d352f61
r_whois_email,Domain_264188df1d2bfb1c518d4be25d6f7868b62f856904a2574390edfa60add1cf3e,Whois_Email_6d8a1fde908d7dc3372233db86308403402752281744418c4a2ce8d0a761a53f
r_cert,Domain_264188df1d2bfb1c518d4be25d6f7868b62f856904a2574390edfa60add1cf3e,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_264188df1d2bfb1c518d4be25d6f7868b62f856904a2574390edfa60add1cf3e,Domain_2b161029cff733eb890624b8b8a97066899cfc36bd0b13df2081a93f5d2bcaad
r_dns_a,Domain_e3ff58fe5ee091de3cce3b319131331039d39190f730b4a3d94936e2243f8606,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_subdomain,Domain_e3ff58fe5ee091de3cce3b319131331039d39190f730b4a3d94936e2243f8606,Domain_5efbd1ac669d52a37440b8ff9b3c26cf670d8e46f7fe517f90a7890e971d2d87
r_whois_name,Domain_e3ff58fe5ee091de3cce3b319131331039d39190f730b4a3d94936e2243f8606,Whois_Name_7b896e3f56cec118a31789ab675c6ee792e894c8d0fbf55576c9b9f9355189ff
r_cert,Domain_e3ff58fe5ee091de3cce3b319131331039d39190f730b4a3d94936e2243f8606,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_e3ff58fe5ee091de3cce3b319131331039d39190f730b4a3d94936e2243f8606,Domain_ea915d89f4709cff6d9755a48b566c99f4e856abbe74e4298e349237ba45d42e
r_dns_a,Domain_da7727a374dc08179b21e65846f3c73391f724f26e8475b8dfc81fc854544848,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_da7727a374dc08179b21e65846f3c73391f724f26e8475b8dfc81fc854544848,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_da7727a374dc08179b21e65846f3c73391f724f26e8475b8dfc81fc854544848,Domain_5ebb72e389d0ea8d2050177229da1dbfdd68353f551398bbfd3147600ff80204
r_dns_a,Domain_9161834a4ca33bf119e28c167c19df64af84c594ecabc17b521ed0da44fb74f9,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_9161834a4ca33bf119e28c167c19df64af84c594ecabc17b521ed0da44fb74f9,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_9161834a4ca33bf119e28c167c19df64af84c594ecabc17b521ed0da44fb74f9,Domain_2b161029cff733eb890624b8b8a97066899cfc36bd0b13df2081a93f5d2bcaad
r_dns_a,Domain_5efbd1ac669d52a37440b8ff9b3c26cf670d8e46f7fe517f90a7890e971d2d87,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_5efbd1ac669d52a37440b8ff9b3c26cf670d8e46f7fe517f90a7890e971d2d87,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_5efbd1ac669d52a37440b8ff9b3c26cf670d8e46f7fe517f90a7890e971d2d87,Domain_ea915d89f4709cff6d9755a48b566c99f4e856abbe74e4298e349237ba45d42e
r_dns_a,Domain_e05c648f0eaaaec1185e03473dc142fad8b8283d569369486c80e340b82f46c8,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_e05c648f0eaaaec1185e03473dc142fad8b8283d569369486c80e340b82f46c8,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_e05c648f0eaaaec1185e03473dc142fad8b8283d569369486c80e340b82f46c8,Domain_9b0643296b4244d65e65b7adb1b9b776c1f542ac78f163236b7e0206dc30d6d5
r_dns_a,Domain_62d0c89331ecd9b752a36ef5d18e0715829a5cdc673590013b07cc6aa193284d,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_subdomain,Domain_62d0c89331ecd9b752a36ef5d18e0715829a5cdc673590013b07cc6aa193284d,Domain_e05c648f0eaaaec1185e03473dc142fad8b8283d569369486c80e340b82f46c8
r_cert,Domain_62d0c89331ecd9b752a36ef5d18e0715829a5cdc673590013b07cc6aa193284d,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_62d0c89331ecd9b752a36ef5d18e0715829a5cdc673590013b07cc6aa193284d,Domain_9b0643296b4244d65e65b7adb1b9b776c1f542ac78f163236b7e0206dc30d6d5
r_dns_a,Domain_6df053c68c6c58e96063dcec95bbd787af26dd7503239427a5d19193e5824bea,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_6df053c68c6c58e96063dcec95bbd787af26dd7503239427a5d19193e5824bea,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_6df053c68c6c58e96063dcec95bbd787af26dd7503239427a5d19193e5824bea,Domain_c748c34b4b8eaba4dd912896ec8d3a72efb964c9a6b151be3d4958e8ebf75d2f
r_dns_a,Domain_5caece5f67fa55ed21998cf70c18d51bda29d1d0e3ff6d5f759c5603b901317c,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_5caece5f67fa55ed21998cf70c18d51bda29d1d0e3ff6d5f759c5603b901317c,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_5caece5f67fa55ed21998cf70c18d51bda29d1d0e3ff6d5f759c5603b901317c,Domain_dba4bec5f13a6df39f8b9656b4b559694ab4f2327f1dfb4ad2ce15cab6121c3d
r_dns_a,Domain_e41ce69a46886275e07fa8da16b010722ee2da9f9ea2f936b7b4da47c3c88187,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_e41ce69a46886275e07fa8da16b010722ee2da9f9ea2f936b7b4da47c3c88187,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_e41ce69a46886275e07fa8da16b010722ee2da9f9ea2f936b7b4da47c3c88187,Domain_5d088572844dfb08409a3b1b2208b4bdbc71a43a98253210f1ccc1edffbcd056
r_dns_a,Domain_f4056af1d62788b8120d99dba2b8459ca40ea5cc6307a1537afc64c6f4258cc3,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_f4056af1d62788b8120d99dba2b8459ca40ea5cc6307a1537afc64c6f4258cc3,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_f4056af1d62788b8120d99dba2b8459ca40ea5cc6307a1537afc64c6f4258cc3,Domain_c3582b8002db9e5782ae38d3c1f81203ea55e1db8ca114f448aaa1e2c9170bdd
r_dns_a,Domain_46a7d687008ba1832a43f1242d9b8c9a9d11c3b24428764a86a31debd731a47f,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_cert,Domain_46a7d687008ba1832a43f1242d9b8c9a9d11c3b24428764a86a31debd731a47f,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_46a7d687008ba1832a43f1242d9b8c9a9d11c3b24428764a86a31debd731a47f,Domain_eb7380a1d0ffc848181b74302902c64baaf9bfa57d8085f5748b252caf9a8fec
r_dns_a,Domain_16b2ec10a38062a81a8271c0d433462819649ce41774d655c14d0d44da4f2404,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_subdomain,Domain_16b2ec10a38062a81a8271c0d433462819649ce41774d655c14d0d44da4f2404,Domain_6df053c68c6c58e96063dcec95bbd787af26dd7503239427a5d19193e5824bea
r_cert,Domain_16b2ec10a38062a81a8271c0d433462819649ce41774d655c14d0d44da4f2404,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_cname,Domain_16b2ec10a38062a81a8271c0d433462819649ce41774d655c14d0d44da4f2404,Domain_c748c34b4b8eaba4dd912896ec8d3a72efb964c9a6b151be3d4958e8ebf75d2f
r_dns_a,Domain_2fab37a2812208c0bd9e859eac33f485ccb95201ebed223d1826fb312a0d7999,IP_a175fcfdf894973c527f18b63ef5aa58150aeecdcf85204e80f4df4dd72d8218
r_subdomain,Domain_2fab37a2812208c0bd9e859eac33f485ccb95201ebed223d1826fb312a0d7999,Domain_5caece5f67fa55ed21998cf70c18d51bda29d1d0e3ff6d5f759c5603b901317c
