relation,source,target
r_whois_name,Domain_1d8e02f35e2cba9afb64a653aec2d7703559001c9d4f24c9b119eba50c47df10,Whois_Name_9bf9ce0d5302876657f37557cd8beb6dde7fb29f56370227ca7452c0904328f2
r_whois_email,Domain_1d8e02f35e2cba9afb64a653aec2d7703559001c9d4f24c9b119eba50c47df10,Whois_Email_91e0f65f5e2ade2b90edc1f31fe989f138a39f35650688c2da28ebb5ba29a7d8
r_whois_phone,Domain_1d8e02f35e2cba9afb64a653aec2d7703559001c9d4f24c9b119eba50c47df10,Whois_Phone_3c7409957132fe5ac233d4dd715dd018be212923b746abf8a94a96eb905fb8fb
r_dns_a,Domain_1d8e02f35e2cba9afb64a653aec2d7703559001c9d4f24c9b119eba50c47df10,IP_8825af1b085a177c9fbe38f62c83937cb896fd4c46cc6726fd9c641e5c0fea60
r_subdomain,Domain_1d8e02f35e2cba9afb64a653aec2d7703559001c9d4f24c9b119eba50c47df10,Domain_110fb52a3afd8dbd4d2c36688306166f216e5a19362ae554addf7677ee568aea
r_whois_name,Domain_61befc7014010dffed9239b8a133396e1a88fa822703b677b123268eb16be3f7,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_subdomain,Domain_61befc7014010dffed9239b8a133396e1a88fa822703b677b123268eb16be3f7,Domain_c58c149eec59bb14b0c102a0f303d4c20366926b5c3206555d2937474124beb9
r_cert,Domain_61befc7014010dffed9239b8a133396e1a88fa822703b677b123268eb16be3f7,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_61befc7014010dffed9239b8a133396e1a88fa822703b677b123268eb16be3f7,IP_94fb4d47d3920b6a5b74a8ce9e304377460fdffdf6582eca97eda2037bbe0b47
r_whois_email,Domain_61befc7014010dffed9239b8a133396e1a88fa822703b677b123268eb16be3f7,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_whois_phone,Domain_61befc7014010dffed9239b8a133396e1a88fa822703b677b123268eb16be3f7,Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b
r_cname,Domain_61befc7014010dffed9239b8a133396e1a88fa822703b677b123268eb16be3f7,Domain_1d8e02f35e2cba9afb64a653aec2d7703559001c9d4f24c9b119eba50c47df10
r_whois_name,Domain_37a06b1d4f05018cd2bb50647d0e24e9c9dc5c0dbaf61222c2db0367faa8bbc2,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_dns_a,Domain_37a06b1d4f05018cd2bb50647d0e24e9c9dc5c0dbaf61222c2db0367faa8bbc2,IP_306855f7b121c42de28108df343b4ef88706acd9ec7877fbe6d961a74db2c6c1
r_subdomain,Domain_37a06b1d4f05018cd2bb50647d0e24e9c9dc5c0dbaf61222c2db0367faa8bbc2,Domain_2df0a2aba2663829086ec913896127596f25e4dd8e76300fc7a086ea2fedad97
r_whois_email,Domain_37a06b1d4f05018cd2bb50647d0e24e9c9dc5c0dbaf61222c2db0367faa8bbc2,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_whois_phone,Domain_37a06b1d4f05018cd2bb50647d0e24e9c9dc5c0dbaf61222c2db0367faa8bbc2,Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b
r_cert_chain,Cert_392d981eaf712a3ecb8553b3b90974d538e484bad7ccff19f6ef89d1b6456226,Cert_c01f10c61adcaa00ba6d4b85d30ec802bae76597915d7da4f8f094714ab0c597
r_cidr,IP_e9d4d0c9b504b782a7e04f78cf471fc52abba41c1330dec1bd5cfb583add10ce,IP_CIDR_26ab5adadae61886e3865acfe443c8dd71211cbbedc05fb843672bc2ca3dad6a
r_asn,IP_e9d4d0c9b504b782a7e04f78cf471fc52abba41c1330dec1bd5cfb583add10ce,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cert,Domain_cee489b4e75d3b79f86fc13516688cb4ed6a84e39f139f25014bf97c0d7bfbf1,Cert_392d981eaf712a3ecb8553b3b90974d538e484bad7ccff19f6ef89d1b6456226
r_dns_a,Domain_cee489b4e75d3b79f86fc13516688cb4ed6a84e39f139f25014bf97c0d7bfbf1,IP_e9d4d0c9b504b782a7e04f78cf471fc52abba41c1330dec1bd5cfb583add10ce
r_whois_name,Domain_cee489b4e75d3b79f86fc13516688cb4ed6a84e39f139f25014bf97c0d7bfbf1,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_whois_email,Domain_cee489b4e75d3b79f86fc13516688cb4ed6a84e39f139f25014bf97c0d7bfbf1,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_whois_phone,Domain_cee489b4e75d3b79f86fc13516688cb4ed6a84e39f139f25014bf97c0d7bfbf1,Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b
r_cname,Domain_cee489b4e75d3b79f86fc13516688cb4ed6a84e39f139f25014bf97c0d7bfbf1,Domain_f3554b666038baffa5814c319d3053ee2c2eb30d31d0ef509a1a463386b69845
r_cidr,IP_180ec840d57b66390033e9f0145b6dc76a7213c42d0992faeaaf5719ba7273a2,IP_CIDR_a9831fae6d260c583ab0b1086472a75f39f52ddd8c8fcb4c8f428f7f085e1022
r_asn,IP_180ec840d57b66390033e9f0145b6dc76a7213c42d0992faeaaf5719ba7273a2,ASN_3acb98d8043248d884b0236acff6e75a199b89dff521dcc142d59df236c7992e
r_cert,Domain_afd826ef13c05bc22f4781e7ad58b8cf5a2b66fc0b65b94cefee484aca14bcaf,Cert_392d981eaf712a3ecb8553b3b90974d538e484bad7ccff19f6ef89d1b6456226
r_dns_a,Domain_afd826ef13c05bc22f4781e7ad58b8cf5a2b66fc0b65b94cefee484aca14bcaf,IP_e9d4d0c9b504b782a7e04f78cf471fc52abba41c1330dec1bd5cfb583add10ce
r_dns_a,Domain_b0db5e33bb91089520046ff41da4b0d81d7a0fbe23e1046106554c79f8c8659c,IP_4388239df158d109a77362b1005f194160349eb19f4882e017c8316af464f9c2
r_cert,Domain_9b137c5215788c8e66a5ea2d45c7ec3af81d5b1521610b166b109a6701324742,Cert_90251c3412b1d10fed822153d9877b1dcb2eed0b35c174b2b1f8b1a58de9bc7f
r_dns_a,Domain_9b137c5215788c8e66a5ea2d45c7ec3af81d5b1521610b166b109a6701324742,IP_2eec711d731faa1b677c62cb897e58cc1c296c1f9864abd447dec6b04b6cea0f
r_cname,Domain_9b137c5215788c8e66a5ea2d45c7ec3af81d5b1521610b166b109a6701324742,Domain_bc9c0f77d9f87ea79b2f49a0f3079e7e93fbf06162d7cd89066ae95a18ce05cf
r_cert,Domain_9b137c5215788c8e66a5ea2d45c7ec3af81d5b1521610b166b109a6701324742,Cert_392d981eaf712a3ecb8553b3b90974d538e484bad7ccff19f6ef89d1b6456226
r_subdomain,Domain_807a8a1a5282607c2063a5b0365268b25f0f62d61741a3e25244840595f10dc3,Domain_f3554b666038baffa5814c319d3053ee2c2eb30d31d0ef509a1a463386b69845
r_dns_a,Domain_807a8a1a5282607c2063a5b0365268b25f0f62d61741a3e25244840595f10dc3,IP_fd1466e72d137176ee7d85c8b1d286fdfba318ff80048df9c18155704c997088
r_subdomain,Domain_807a8a1a5282607c2063a5b0365268b25f0f62d61741a3e25244840595f10dc3,Domain_44ea0fc049750533fd490ba1b1867062d168c57e36f5ce40469512800c4a2f27
r_subdomain,Domain_807a8a1a5282607c2063a5b0365268b25f0f62d61741a3e25244840595f10dc3,Domain_d7632006adfa48173b7791317e2c14bc5633a782816812fca33d198c5ac65844
r_subdomain,Domain_807a8a1a5282607c2063a5b0365268b25f0f62d61741a3e25244840595f10dc3,Domain_d544953df628ea3b0268350be0b607e25f954435ac8582ab50205c7bc48c5685
r_subdomain,Domain_807a8a1a5282607c2063a5b0365268b25f0f62d61741a3e25244840595f10dc3,Domain_b6ae03c6b2e79be5e1f2b2938fb27069996d9a29daa6e3e8f63da65a7baba520
r_cname,Domain_807a8a1a5282607c2063a5b0365268b25f0f62d61741a3e25244840595f10dc3,Domain_4a17a04e1db069c8eee11f9506ffa28eb0e7b2ec45d56a554598e236313e3a6f
r_subdomain,Domain_807a8a1a5282607c2063a5b0365268b25f0f62d61741a3e25244840595f10dc3,Domain_366244592364299707e33731d928c96df664d8beabce7066f2399687d9c81261
r_cert,Domain_807a8a1a5282607c2063a5b0365268b25f0f62d61741a3e25244840595f10dc3,Cert_90251c3412b1d10fed822153d9877b1dcb2eed0b35c174b2b1f8b1a58de9bc7f
r_whois_email,Domain_6c58b4e54203c2c11533b919c6067d7fcb9cd64a0433d3d9e3cadac8d98d311c,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_dns_a,Domain_6c58b4e54203c2c11533b919c6067d7fcb9cd64a0433d3d9e3cadac8d98d311c,IP_e2a5939beb0c567fc0db3b50b1c6fe085a3294abfe25652b8b394b7131babb5a
r_subdomain,Domain_6c58b4e54203c2c11533b919c6067d7fcb9cd64a0433d3d9e3cadac8d98d311c,Domain_b3b822dbe9bb2f6d2fc73d971bb46e0764e1eabc0d1b39d9c9c382ffa3ef18c8
r_request_jump,Domain_6c58b4e54203c2c11533b919c6067d7fcb9cd64a0433d3d9e3cadac8d98d311c,Domain_37a06b1d4f05018cd2bb50647d0e24e9c9dc5c0dbaf61222c2db0367faa8bbc2
r_whois_name,Domain_6c58b4e54203c2c11533b919c6067d7fcb9cd64a0433d3d9e3cadac8d98d311c,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_whois_phone,Domain_6c58b4e54203c2c11533b919c6067d7fcb9cd64a0433d3d9e3cadac8d98d311c,Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b
r_whois_email,Domain_f566bc4852b9b623a60fc0655bbc5e8cf828ef9c6e2293f4d1ad89e4d5cb6466,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_cert,Domain_f566bc4852b9b623a60fc0655bbc5e8cf828ef9c6e2293f4d1ad89e4d5cb6466,Cert_e806d1cde02fe277b9b06f6a804d4b9e84d5a72d624b79f7b5602242c638c1a1
r_dns_a,Domain_f566bc4852b9b623a60fc0655bbc5e8cf828ef9c6e2293f4d1ad89e4d5cb6466,IP_0b4d4f14e83ab236d4e7b2a8ea7fdea14c540df12f8a1b7fb4c9fc759d04c01c
r_cname,Domain_f566bc4852b9b623a60fc0655bbc5e8cf828ef9c6e2293f4d1ad89e4d5cb6466,Domain_792cf0a4067f1152dda77850c6581df4161a83c1d9be7271c6720a5489328b4f
r_dns_a,Domain_f566bc4852b9b623a60fc0655bbc5e8cf828ef9c6e2293f4d1ad89e4d5cb6466,IP_3cccdf5d0668432ea9ee799e1ff8d3745440fd233649677e7867cf0adefd4874
r_whois_name,Domain_f566bc4852b9b623a60fc0655bbc5e8cf828ef9c6e2293f4d1ad89e4d5cb6466,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_whois_phone,Domain_f566bc4852b9b623a60fc0655bbc5e8cf828ef9c6e2293f4d1ad89e4d5cb6466,Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b
r_whois_phone,Domain_16a3c8545732ca5cc0475714040bb4f4c0a04d7798bd440d2a00046f9d66aa78,Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b
r_dns_a,Domain_16a3c8545732ca5cc0475714040bb4f4c0a04d7798bd440d2a00046f9d66aa78,IP_3cccdf5d0668432ea9ee799e1ff8d3745440fd233649677e7867cf0adefd4874
r_subdomain,Domain_16a3c8545732ca5cc0475714040bb4f4c0a04d7798bd440d2a00046f9d66aa78,Domain_f566bc4852b9b623a60fc0655bbc5e8cf828ef9c6e2293f4d1ad89e4d5cb6466
r_dns_a,Domain_16a3c8545732ca5cc0475714040bb4f4c0a04d7798bd440d2a00046f9d66aa78,IP_0b4d4f14e83ab236d4e7b2a8ea7fdea14c540df12f8a1b7fb4c9fc759d04c01c
r_whois_name,Domain_16a3c8545732ca5cc0475714040bb4f4c0a04d7798bd440d2a00046f9d66aa78,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_whois_email,Domain_16a3c8545732ca5cc0475714040bb4f4c0a04d7798bd440d2a00046f9d66aa78,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_cname,Domain_16a3c8545732ca5cc0475714040bb4f4c0a04d7798bd440d2a00046f9d66aa78,Domain_792cf0a4067f1152dda77850c6581df4161a83c1d9be7271c6720a5489328b4f
r_whois_phone,Domain_9a29122f1eefd5d8dd1b20f14ca9b796608e7567fd769c94ab2e39143347e081,Whois_Phone_f6974ce3fa84ae76d75b9211f3162155db77566a36c82549b66a9a3d966a928b
r_cert,Domain_9a29122f1eefd5d8dd1b20f14ca9b796608e7567fd769c94ab2e39143347e081,Cert_31aaacf1b0abf12bc01c9ad417f5c959e2f627b4ea7ce45c5bdc2017d4d55faa
r_dns_a,Domain_9a29122f1eefd5d8dd1b20f14ca9b796608e7567fd769c94ab2e39143347e081,IP_bc56802dddb19184f9c3b93f34e8e1e552f340d8c57e4aa841f9f6544cc44d03
r_subdomain,Domain_9a29122f1eefd5d8dd1b20f14ca9b796608e7567fd769c94ab2e39143347e081,Domain_5908b907c4faf7a2bbf7e2b9a25b29c52f085728777a65bc76b38ebfbce3aa2a
r_subdomain,Domain_9a29122f1eefd5d8dd1b20f14ca9b796608e7567fd769c94ab2e39143347e081,Domain_4335558ce6f0aea8e19d62c3725abb3dc4b3d80c6b910b965db5dfad7bae3e09
r_dns_a,Domain_9a29122f1eefd5d8dd1b20f14ca9b796608e7567fd769c94ab2e39143347e081,IP_c380793416b2a518695b2a6d89b620a1ec7429c911f9cb3d319719d1aa0c9ffd
r_whois_name,Domain_9a29122f1eefd5d8dd1b20f14ca9b796608e7567fd769c94ab2e39143347e081,Whois_Name_db0925a5aeb1849fa7b41f7a29c1192d38e12e97fb6e82e72e894e3c733130ef
r_whois_email,Domain_9a29122f1eefd5d8dd1b20f14ca9b796608e7567fd769c94ab2e39143347e081,Whois_Email_5a3d16b7df3d815d5f3436bd5dd5c5e1054ee7cb74d4fd8d9efdf3af362a4a18
r_cert,Domain_d2061da89148f51225d2395fef76dfdc0f4a5a2269f006b4f5c3d5858f382dc0,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_d2061da89148f51225d2395fef76dfdc0f4a5a2269f006b4f5c3d5858f382dc0,IP_4247b388c21ab3bb162e195ef863ba7bfcbc747857b489b911fc7e3cd1b734ad
r_cert,Domain_0a1374dbb4fca2b6fa9e9da23c1654b15a5a5f4f57a6b60178d4b57480d6afa9,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_0a1374dbb4fca2b6fa9e9da23c1654b15a5a5f4f57a6b60178d4b57480d6afa9,IP_64cb3d6e3a5bef52cd49bb0e870d4343e3f3b3d6a0bea978e9915ae635858023
r_cert,Domain_946f8e1790b8b568b2d04c60ca29260eeda3101add6aa44379a08a2c64a2a2a1,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_946f8e1790b8b568b2d04c60ca29260eeda3101add6aa44379a08a2c64a2a2a1,IP_3a234d9df7e163676323735869f9b4f3350b5403397c55f42f90d435f5dae671
r_cert,Domain_daf19f091278d0940851ef5223d9999a9b57264b9338997ef6b688d5ee374d25,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_daf19f091278d0940851ef5223d9999a9b57264b9338997ef6b688d5ee374d25,IP_ba9aa710a095b5944f049470bc8dd2ba8f9a74276ca97b5aa6eef4e2082a6f55
r_cname,Domain_daf19f091278d0940851ef5223d9999a9b57264b9338997ef6b688d5ee374d25,Domain_9f5b05ede9caa543415c93bf256827ef78258067e05d10d3de2de37da2cc71dd
r_cert,Domain_abe156251a06f50ff79cdff3fe018f2e2a000b67b3057d806be03f6fe1040680,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_abe156251a06f50ff79cdff3fe018f2e2a000b67b3057d806be03f6fe1040680,IP_03a4c24df8029836cf0e7c6ac88118a32f981e26c83d241e38e5886297fa5d37
r_cert,Domain_7e99c10617ef9ccba9bf0751204b52989f37f7820d330101f8df783a1184c24c,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_7e99c10617ef9ccba9bf0751204b52989f37f7820d330101f8df783a1184c24c,IP_4247b388c21ab3bb162e195ef863ba7bfcbc747857b489b911fc7e3cd1b734ad
r_cert,Domain_23dc20273a46f99998c46c5010a4255e3f48beb3cf8cc4b820b5dc257b59af35,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_23dc20273a46f99998c46c5010a4255e3f48beb3cf8cc4b820b5dc257b59af35,IP_0a580d564f4a1bf5d2b6573972fb8a60da50530f649f31b4a01dd77b8d96190b
r_cert,Domain_8d4d286afcbaf567b4444712c874fdcda5961697d86240766c603e1f7dc0ecb8,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_8d4d286afcbaf567b4444712c874fdcda5961697d86240766c603e1f7dc0ecb8,IP_dd7ba37bd67da1b0acf3e4932af8d6ab858d4b4e021f3bea755500109084ee09
r_cert,Domain_72dabe919d2b11cc2340d077c934bb87783cd136302ee9697f6cdbffd60c298f,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_72dabe919d2b11cc2340d077c934bb87783cd136302ee9697f6cdbffd60c298f,IP_2d16a84908a1b15dbc98eb859850563f86e2f302ec961e2ad1ddf319bf561bc8
r_cert,Domain_7f084102bb8aa641b56d0f79e85274d9f2b78eb4a2d42fde58ee38a4506f5dd8,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_7f084102bb8aa641b56d0f79e85274d9f2b78eb4a2d42fde58ee38a4506f5dd8,IP_2c97222cac47feb2ec096420637988e9ce87d4fb75cb7ef18e38bc6ffc46cdcc
r_cert,Domain_ac61289bc4c6ab5a65c11a471819b4b4196b2c71ba010c38cce6ab2f482f860a,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_ac61289bc4c6ab5a65c11a471819b4b4196b2c71ba010c38cce6ab2f482f860a,IP_ab55866c4b03704f381726083d6c550cff5cfa07bd2fec84c7898c7890367dad
r_cert,Domain_4d82bbc16c821045080f55e52f9f6724e501394539a34d81234b1444abe88680,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_4d82bbc16c821045080f55e52f9f6724e501394539a34d81234b1444abe88680,IP_ac9174b205d9859bfe70d1d0583a4245d8deaa063853b645e0f62001c48a4918
r_cert,Domain_21bb02ed9d19d9a230f5b65491769fdb18f90b50182f0e77c89008fb09a89e55,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_21bb02ed9d19d9a230f5b65491769fdb18f90b50182f0e77c89008fb09a89e55,IP_03a4c24df8029836cf0e7c6ac88118a32f981e26c83d241e38e5886297fa5d37
r_cert,Domain_ccd628d40e9834a83bbaea47c9171e80a505b43d57479ccb5f826c1c9639e529,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_ccd628d40e9834a83bbaea47c9171e80a505b43d57479ccb5f826c1c9639e529,IP_3b48b60fb7915ffc02c613be7258786f2b4ab29c9e6b6077a082195c8c9bf07b
r_cert,Domain_dfd88694b24a4c277eca8f96d6770e8f5a09f1eff177147613fa3a6cee71a275,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_dfd88694b24a4c277eca8f96d6770e8f5a09f1eff177147613fa3a6cee71a275,IP_9e8deaca61b46d1ef8ab83b2ac769e75d5d50f3c8a17390b6104ed2ff37e3e60
r_cert,Domain_0d954338ef9e414704761e119b8e1ca966e1c1df08b042131e7eead02b4d4e2b,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_0d954338ef9e414704761e119b8e1ca966e1c1df08b042131e7eead02b4d4e2b,IP_67607118add0abbce5ac9cbe659c2f1665baab4103ccfa14ff9bdecb50c8f905
r_cert,Domain_e1a595c723bf2dc1b5ad7d23759400e191c33aa0263078742414f94a74a3580e,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_e1a595c723bf2dc1b5ad7d23759400e191c33aa0263078742414f94a74a3580e,IP_ebbcbedb61261a80cfd29cd16642e7f701aa649e9d4f9ee5727aac5dc29dc62b
r_cert,Domain_4a9b6671292d3da3b91725b3bea447149d2908b98a862be0131ac77cc8f5e432,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_4a9b6671292d3da3b91725b3bea447149d2908b98a862be0131ac77cc8f5e432,IP_069482260d0d5265a67baa0ed5df39856b80e3b47ba9d05a877b6c8209111277
r_cert,Domain_db867746d7c7915c359490e9337aec25fdbc9de603ccc6c048f366ee16322bac,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
r_dns_a,Domain_db867746d7c7915c359490e9337aec25fdbc9de603ccc6c048f366ee16322bac,IP_84837534f44d041eae723a980214b2e14345c6ec709ca6ceb10f24316634b758
r_cert,Domain_a6971b0f5cfc9f237d675db52edd849e9d5830368497c26f4da03146c9cc23a8,Cert_fe794a69eacd63b21245bf4eda826222fc6c5862bebf77aa05459cb308cfd063
